"","min_connectivity_min","min_connectivity_average","avg_connectivity_min","avg_connectivity_average","n_samples","rmse","consistency_location","consistency_angles"
"184",0,0.05,0.216666666666667,0.318249986449976,15,0.33483957547481,0.829235639885678,0.81113125889004
"185",0,0.0485702260395516,0.316666666666667,0.37938262531254,15,0.448794794895796,0.854699842137801,0.797536718559134
"186",0,0.0356237647787132,0.2,0.226808343840884,15,0.218614572027112,0.864397009345795,0.844841878782317
"187",0,0,0.233333333333333,0.283442344241214,15,0.356691086816299,0.850970831547903,0.814668163022324
"188",0.05,0.204212477242331,0.2,0.324019539912859,15,0.2822682168375,0.828338820103869,0.815173730805546
"189",0,0.0414672311952098,0.133333333333333,0.199009039624277,15,0.405990148593771,0.864285061482228,0.819830517429801
"190",0,0.0125,0.216666666666667,0.320265394231656,15,0.728424319115315,0.866618190144108,0.809984610249056
"191",0.1,0.188725348602651,0.25,0.348747207720339,15,0.41648714944045,0.817844626745028,0.792517232399906
"192",0,0,0.0333333333333333,0.0532695533478882,15,0.262385617410909,0.935034902177225,0.862403076013609
"193",0,0.05,0.25,0.283809649065106,15,0.302905975264631,0.882414489055264,0.805706898886325
"194",0.1,0.115544216506293,0.2,0.269437994306208,15,0.265294796653366,0.847708538998232,0.820025504868002
"195",0.15,0.192794243131138,0.2,0.325351414589751,15,0.553971396698717,0.873923872163459,0.831915545286908
"196",0,0.0333333333333333,0.216666666666667,0.415879194376371,15,0.355983429468523,0.785041816394212,0.741171615958952
"197",0,0.0426524758424985,0,0.061680308345388,15,0.437387096962645,0.877178033677373,0.830754326265731
"198",0,0.170087271099806,0.0666666666666667,0.265876620891279,15,0.700029954618929,0.845075094360735,0.798789850876026
"199",0,0,0,0.0426449120673827,15,0.167422355725435,0.891258400767028,0.858323593984193
"200",0.05,0.0888888888888889,0.15,0.219877486441026,15,0.711546947246652,0.86827780104711,0.840741532119529
